Time (s)	Counter ()	ยว 2 (mm)
8.8182	14.99429	30.015425
8.8184	14.99684	30.023073
8.8186	14.999391	30.016954
8.8188	14.995565	30.030722
8.819	14.99684	30.023073
8.8192	14.99429	30.024603
8.8194	14.995565	30.023073
8.8196	14.998116	30.033781
8.8198	14.995565	30.024603
8.82	14.99429	30.021544
8.8202	14.99684	30.029192
8.8204	14.994927	30.024603
8.8206	14.995565	30.015425
8.8208	14.993652	30.030722
8.821	14.994927	30.010836
8.8212	14.997478	30.023073
8.8214	14.99429	30.018484
8.8216	14.995565	30.021544
8.8218	14.994927	30.026133
8.822	14.99684	30.015425
8.8222	14.995565	30.026133
8.8224	14.99429	30.024603
8.8226	14.992377	30.018484
8.8228	14.994927	30.023073
8.823	14.993652	30.027662
8.8232	14.993652	29.450987
8.8234	14.99174	28.846777
8.8236	14.99174	28.380236
8.8238	14.993015	28.349642
8.824	14.993015	28.143139
8.8242	14.994927	27.921341
8.8244	14.99684	28.143139
8.8246	14.993652	28.467424
8.8248	14.994927	28.491899
8.825	14.99684	28.837599
8.8252	14.996202	29.450987
8.8254	14.993652	30.029192
8.8256	14.995565	30.024603
8.8258	14.994927	30.020014
8.826	14.99429	30.021544
8.8262	14.995565	30.020014
8.8264	14.995565	30.027662
8.8266	14.99174	30.027662
8.8268	14.997478	30.024603
8.827	14.993015	30.026133
8.8272	14.99684	30.024603
8.8274	14.995565	30.026133
8.8276	14.997478	30.032251
8.8278	14.994927	30.023073
8.828	14.99684	30.029192
8.8282	14.990465	30.024603
8.8284	14.992377	30.029192
8.8286	14.995565	30.021544
8.8288	14.994927	30.018484
8.829	14.996202	30.023073
8.8292	14.992377	30.020014
8.8294	14.993652	30.018484
8.8296	14.996202	30.024603
8.8298	14.99429	30.026133
8.83	14.996202	30.030722
8.8302	14.994927	30.020014
8.8304	14.99684	30.026133
8.8306	14.99174	30.023073
8.8308	14.99684	30.018484
8.831	14.994927	30.026133
8.8312	14.99684	30.024603
8.8314	14.99684	30.016954
8.8316	14.995565	30.023073
8.8318	14.995565	30.020014
8.832	15.000028	30.018484
8.8322	14.99429	30.023073
8.8324	14.996202	30.023073
8.8326	14.99174	30.023073
8.8328	14.996202	30.021544
8.833	14.995565	30.029192
8.8332	14.994927	29.452517
8.8334	14.99429	29.140469
8.8336	14.996202	28.745819
8.8338	14.995565	28.70299
8.834	14.996202	28.426125
8.8342	14.998116	28.140081
8.8344	14.993015	28.354231
8.8346	14.995565	28.807005
8.8348	14.99429	28.848307
8.835	14.99684	29.183298
8.8352	14.993015	29.703377
8.8354	14.995565	30.024603
8.8356	14.995565	30.030722
8.8358	14.99429	30.026133
8.836	14.99429	30.021544
8.8362	14.998116	30.024603
8.8364	14.99429	30.029192
8.8366	15.000666	30.016954
8.8368	14.99429	30.029192
8.837	14.99429	30.026133
8.8372	14.991102	30.020014
8.8374	14.995565	30.024603
8.8376	14.998116	30.021544
8.8378	14.99684	30.021544
8.838	14.993015	30.026133
8.8382	15.000666	30.023073
8.8384	14.99429	30.020014
8.8386	14.999391	30.015425
8.8388	14.993015	30.030722
8.839	14.99684	30.021544
8.8392	14.994927	30.032251
8.8394	14.996202	30.024603
8.8396	14.995565	30.018484
8.8398	14.99429	30.016954
8.84	14.995565	30.021544
8.8402	14.996202	30.024603
8.8404	14.994927	30.023073
8.8406	15.000028	30.016954
8.8408	14.99429	30.023073
8.841	14.998116	30.021544
8.8412	14.99429	30.021544
8.8414	14.995565	30.020014
8.8416	14.995565	30.027662
8.8418	14.996202	30.016954
8.842	14.995565	30.024603
8.8422	14.99174	30.020014
8.8424	14.99429	30.024603
8.8426	14.993015	30.023073
8.8428	14.995565	30.026133
8.843	14.996202	30.020014
8.8432	14.994927	29.863991
8.8434	14.994927	29.238365
8.8436	14.99684	28.938555
8.8438	14.994927	28.917141
8.844	14.993015	28.707579
8.8442	14.993015	28.493429
8.8444	14.995565	28.845247
8.8446	14.992377	29.015038
8.8448	14.994927	29.030334
8.845	14.995565	29.348499
8.8452	14.994927	29.86858
8.8454	14.993015	30.018484
8.8456	14.998753	30.024603
8.8458	14.992377	30.023073
8.846	14.997478	30.023073
8.8462	14.996202	30.012365
8.8464	14.992377	30.026133
8.8466	14.993652	30.016954
8.8468	14.997478	30.015425
8.847	14.992377	30.020014
8.8472	14.995565	30.023073
8.8474	14.993652	30.029192
8.8476	14.99684	30.023073
8.8478	14.992377	30.024603
8.848	14.997478	30.030722
8.8482	14.994927	30.020014
8.8484	14.997478	30.016954
8.8486	14.99429	30.024603
8.8488	14.997478	30.021544
8.849	14.995565	30.015425
8.8492	14.996202	30.023073
8.8494	14.99174	30.023073
8.8496	14.995565	30.016954
8.8498	14.994927	30.026133
8.85	14.99429	30.027662
8.8502	14.99429	30.024603
8.8504	14.99684	30.027662
8.8506	14.99684	30.020014
8.8508	14.996202	30.020014
8.851	14.994927	30.029192
8.8512	14.99684	30.020014
8.8514	14.996202	30.023073
8.8516	14.995565	30.021544
8.8518	14.993652	30.026133
8.852	14.996202	30.024603
8.8522	14.992377	30.027662
8.8524	14.996202	30.024603
8.8526	14.996202	30.023073
8.8528	14.99429	30.021544
8.853	14.997478	30.024603
8.8532	14.994927	29.813513
8.8534	14.995565	29.342381
8.8536	14.996202	29.146587
8.8538	14.992377	29.143528
8.854	14.993015	28.6984
8.8542	14.99429	28.494959
8.8544	14.99429	28.773354
8.8546	14.997478	29.019627
8.8548	14.995565	29.030334
8.855	14.99684	29.339323
8.8552	14.994927	29.804335
8.8554	14.995565	30.024603
8.8556	14.993015	30.029192
8.8558	14.995565	30.020014
8.856	14.995565	30.021544
8.8562	14.99429	30.032251
8.8564	14.998116	30.018484
8.8566	15.000028	30.030722
8.8568	14.993015	30.026133
8.857	14.997478	30.030722
8.8572	14.99429	30.029192
8.8574	14.993015	30.024603
8.8576	14.995565	30.018484
8.8578	14.993015	30.023073
8.858	14.994927	30.020014
8.8582	14.997478	30.026133
8.8584	14.994927	30.018484
8.8586	14.994927	30.027662
8.8588	14.990465	30.024603
8.859	14.994927	30.021544
8.8592	14.996202	30.023073
8.8594	14.995565	30.024603
8.8596	14.996202	30.024603
8.8598	14.996202	30.020014
8.86	14.994927	30.024603
8.8602	14.996202	30.018484
8.8604	14.994927	30.023073
8.8606	14.998753	30.026133
8.8608	14.99429	30.018484
8.861	14.995565	30.020014
8.8612	14.994927	30.027662
8.8614	14.995565	30.015425
8.8616	14.995565	30.027662
8.8618	14.994927	30.024603
8.862	14.997478	30.021544
8.8622	14.993652	30.023073
8.8624	14.996202	30.026133
8.8626	14.99429	30.012365
8.8628	14.995565	30.032251
8.863	14.996202	30.016954
8.8632	14.99429	29.810453
8.8634	14.99684	29.285784
8.8636	14.993015	29.053278
8.8638	14.995565	29.034924
8.864	14.995565	28.704519
8.8642	14.99429	28.56991
8.8644	14.991102	28.776413
8.8646	14.994927	29.112934
8.8648	14.994927	29.141998
8.865	14.99429	29.446398
8.8652	14.996202	29.972595
8.8654	14.99429	30.026133
8.8656	14.996202	30.026133
8.8658	14.997478	30.016954
8.866	14.99429	30.024603
8.8662	14.99429	30.018484
8.8664	14.994927	30.018484
8.8666	14.99684	30.018484
8.8668	14.993652	30.029192
8.867	14.994927	30.021544
8.8672	14.995565	30.024603
8.8674	14.996202	30.021544
8.8676	14.997478	30.027662
8.8678	14.994927	30.024603
8.868	14.993015	30.023073
8.8682	14.992377	30.026133
8.8684	14.993015	30.021544
8.8686	14.995565	30.016954
8.8688	14.996202	30.024603
8.869	14.999391	30.024603
8.8692	14.998116	30.021544
8.8694	14.99429	30.027662
8.8696	14.998116	30.023073
8.8698	14.993015	30.026133
8.87	14.997478	30.023073
8.8702	14.99429	30.024603
8.8704	14.998116	30.023073
8.8706	14.998116	30.023073
8.8708	14.995565	30.026133
8.871	14.99429	30.024603
8.8712	14.996202	30.024603
8.8714	14.99429	30.027662
8.8716	14.99684	30.024603
8.8718	14.993652	30.023073
8.872	14.99429	30.020014
8.8722	14.994927	30.020014
8.8724	14.995565	30.023073
8.8726	14.994927	30.021544
8.8728	14.994927	30.026133
8.873	14.992377	30.032251
8.8732	14.994927	29.763033
8.8734	14.993652	29.348499
8.8736	14.994927	29.105286
8.8738	14.993652	29.089991
8.874	14.996202	28.640274
8.8742	14.99429	28.563791
8.8744	14.996202	28.845247
8.8746	14.991102	29.209303
8.8748	14.994927	29.238365
8.875	14.99684	29.610069
8.8752	14.99429	30.024603
8.8754	14.994927	30.018484
8.8756	14.993652	30.016954
8.8758	14.996202	30.016954
8.876	14.997478	30.023073
8.8762	14.996202	30.029192
8.8764	14.998116	30.018484
8.8766	14.991102	30.020014
8.8768	14.99684	30.018484
8.877	14.994927	30.015425
8.8772	14.998753	30.027662
8.8774	14.995565	30.020014
8.8776	14.99684	30.020014
8.8778	14.993652	30.016954
8.878	14.998753	30.020014
8.8782	14.994927	30.026133
8.8784	14.996202	30.026133
8.8786	14.994927	30.026133
8.8788	14.996202	30.026133
8.879	14.991102	30.023073
8.8792	14.998116	30.015425
8.8794	14.99429	30.029192
8.8796	14.993015	30.023073
8.8798	14.993652	30.026133
8.88	14.994927	30.020014
8.8802	14.993652	30.029192
8.8804	14.99684	30.026133
8.8806	14.991102	30.020014
8.8808	14.993652	30.020014
8.881	14.994927	30.016954
8.8812	14.99429	30.023073
8.8814	14.993015	30.018484
8.8816	14.996202	30.023073
8.8818	14.996202	30.021544
8.882	14.99684	30.026133
8.8822	14.992377	30.018484
8.8824	14.994927	30.027662
8.8826	14.995565	30.020014
8.8828	14.99684	30.027662
8.883	14.994927	30.018484
8.8832	14.995565	29.603951
8.8834	14.996202	29.235306
8.8836	14.99684	28.96456
8.8838	14.996202	28.912552
8.884	14.994927	28.485781
8.8842	14.996202	28.631096
8.8844	14.992377	28.843718
8.8846	14.993652	29.120583
8.8848	14.993652	29.137409
8.885	14.998116	29.450987
8.8852	14.99429	29.920588
8.8854	14.995565	30.024603
8.8856	14.993652	30.015425
8.8858	14.996202	30.020014
8.886	14.996202	30.026133
8.8862	14.994927	30.027662
8.8864	14.993652	30.023073
8.8866	14.993652	30.024603
8.8868	14.991102	30.020014
8.887	14.99429	30.026133
8.8872	14.993015	30.021544
8.8874	14.99684	30.027662
8.8876	14.995565	30.027662
8.8878	14.993015	30.023073
8.888	14.991102	30.016954
8.8882	14.995565	30.026133
8.8884	14.991102	30.029192
8.8886	14.99174	30.029192
8.8888	14.998116	30.024603
8.889	14.993652	30.015425
8.8892	14.99429	30.021544
8.8894	14.995565	30.026133
8.8896	14.994927	30.018484
8.8898	14.993015	30.030722
8.89	14.993015	30.020014
8.8902	14.99429	30.032251
8.8904	14.996202	30.027662
8.8906	14.992377	30.026133
8.8908	14.995565	30.023073
8.891	14.994927	30.026133
8.8912	14.994927	30.024603
8.8914	15.000028	30.024603
8.8916	14.997478	30.026133
8.8918	14.993015	30.018484
8.892	14.99684	30.023073
8.8922	14.99429	30.020014
8.8924	14.99429	30.024603
8.8926	14.993652	30.021544
8.8928	14.995565	30.023073
8.893	14.994927	30.026133
8.8932	14.994927	29.498405
8.8934	14.99429	29.143528
8.8936	14.993652	28.826891
8.8938	14.994927	28.770294
8.894	14.99429	28.48884
8.8942	14.99429	28.354231
8.8944	14.998753	28.491899
8.8946	14.992377	28.848307
8.8948	14.994927	28.909492
8.895	14.998116	29.336264
8.8952	14.992377	29.975655
8.8954	14.99429	30.023073
8.8956	14.987915	30.024603
8.8958	14.994927	30.027662
8.896	14.993015	30.023073
8.8962	14.99429	30.024603
8.8964	14.992377	30.023073
8.8966	14.998116	30.026133
8.8968	14.990465	30.020014
8.897	14.996202	30.027662
8.8972	14.995565	30.018484
8.8974	14.995565	30.029192
8.8976	14.993015	30.023073
8.8978	14.996202	30.015425
8.898	14.994927	30.013895
8.8982	14.997478	30.030722
8.8984	14.997478	30.023073
8.8986	14.998116	30.03684
8.8988	14.993015	30.029192
8.899	14.999391	30.027662
8.8992	14.992377	30.024603
8.8994	14.996202	30.018484
8.8996	14.996202	30.021544
8.8998	14.998116	30.021544
8.9	14.993652	30.013895
8.9002	14.99684	30.023073
8.9004	14.993652	30.018484
8.9006	14.999391	30.020014
8.9008	14.995565	30.026133
8.901	14.993652	30.016954
8.9012	14.996202	30.026133
8.9014	14.99684	30.020014
8.9016	14.993015	30.024603
8.9018	14.996202	30.021544
8.902	14.993652	30.018484
8.9022	14.996202	30.018484
8.9024	14.992377	30.016954
8.9026	14.99429	29.931295
8.9028	14.994927	29.915998
8.903	14.997478	29.198595
8.9032	14.993015	28.491899
8.9034	14.995565	28.202795
8.9036	14.99429	27.808147
8.9038	14.996202	27.720959
8.904	14.993652	27.301834
8.9042	14.998116	27.370668
8.9044	14.992377	27.79744
8.9046	14.994927	28.221151
8.9048	14.995565	28.286926
8.905	14.996202	28.776413
8.9052	14.994927	29.501465
8.9054	14.995565	30.020014
8.9056	14.995565	30.020014
8.9058	14.998753	30.026133
8.906	14.993652	30.024603
8.9062	14.99429	30.023073
8.9064	14.992377	30.024603
8.9066	14.996202	30.020014
8.9068	14.993015	30.018484
8.907	14.994927	30.024603
8.9072	14.996202	30.023073
8.9074	14.996202	30.024603
8.9076	14.99429	30.016954
8.9078	14.995565	30.027662
8.908	14.993652	30.016954
8.9082	14.993015	30.018484
8.9084	14.996202	30.024603
8.9086	14.995565	30.020014
8.9088	14.992377	30.023073
8.909	14.997478	30.015425
8.9092	14.995565	30.016954
8.9094	14.992377	30.024603
8.9096	14.998116	30.026133
8.9098	14.997478	30.026133
8.91	14.996202	30.021544
8.9102	14.994927	30.020014
8.9104	14.997478	30.027662
8.9106	14.992377	30.024603
8.9108	14.996202	30.020014
8.911	14.993652	30.032251
8.9112	14.99684	30.020014
8.9114	14.996202	30.021544
8.9116	14.99429	30.020014
8.9118	14.993652	30.021544
8.912	14.996202	30.020014
8.9122	14.993652	30.010836
8.9124	14.998116	30.023073
8.9126	14.995565	29.69879
8.9128	14.994927	29.660547
8.913	14.994927	28.915611
8.9132	14.997478	28.144669
8.9134	14.994927	27.725546
8.9136	14.995565	27.307953
8.9138	14.995565	27.226883
8.914	14.996202	27.01885
8.9142	14.994927	27.162638
8.9144	14.995565	27.515985
8.9146	14.993652	27.863214
8.9148	14.997478	27.932049
8.915	14.99429	28.559204
8.9152	14.99684	29.39592
8.9154	14.99429	30.029192
8.9156	14.994927	30.024603
8.9158	14.997478	30.023073
8.916	14.997478	30.030722
8.9162	14.993652	30.024603
8.9164	14.99429	30.027662
8.9166	14.993652	30.029192
8.9168	14.993015	30.021544
8.917	14.993652	30.018484
8.9172	14.99684	30.023073
8.9174	14.994927	30.020014
8.9176	14.996202	30.023073
8.9178	14.996202	30.026133
8.918	15.000028	30.021544
8.9182	14.993015	30.021544
8.9184	14.997478	30.023073
8.9186	14.993015	30.024603
8.9188	14.995565	30.021544
8.919	14.993652	30.026133
8.9192	14.99429	30.026133
8.9194	14.992377	30.024603
8.9196	14.998116	30.020014
8.9198	14.99684	30.018484
8.92	14.998116	30.023073
8.9202	14.992377	30.020014
8.9204	14.995565	30.023073
8.9206	14.996202	30.023073
8.9208	14.998753	30.026133
8.921	14.993015	30.027662
8.9212	14.99429	30.029192
8.9214	14.998116	30.026133
8.9216	14.994927	30.029192
8.9218	14.99174	30.018484
8.922	14.992377	30.018484
8.9222	14.990465	30.029192
8.9224	14.995565	30.012365
8.9226	14.99429	29.613129
8.9228	14.995565	29.561121
8.923	14.994927	28.634155
8.9232	14.995565	28.003942
8.9234	14.996202	27.586349
8.9236	14.99429	27.297247
8.9238	14.993652	27.229942
8.924	14.99684	27.01885
8.9242	14.99684	27.095333
8.9244	14.996202	27.442562
8.9246	14.995565	27.840271
8.9248	14.995565	27.935108
8.925	14.998116	28.632626
8.9252	14.99429	29.443338
8.9254	14.995565	30.015425
8.9256	14.99429	30.020014
8.9258	14.99684	30.026133
8.926	14.993652	30.026133
8.9262	14.994927	30.027662
8.9264	14.994927	30.023073
8.9266	14.996202	30.016954
8.9268	14.993015	30.030722
8.927	14.99684	30.026133
8.9272	14.993015	30.026133
8.9274	14.994927	30.029192
8.9276	14.994927	30.016954
8.9278	14.995565	30.018484
8.928	14.99429	30.023073
8.9282	14.997478	30.021544
8.9284	14.993652	30.023073
8.9286	14.997478	30.021544
8.9288	14.992377	30.027662
8.929	14.995565	30.024603
8.9292	14.993652	30.026133
8.9294	14.998753	30.027662
8.9296	14.995565	30.027662
8.9298	14.992377	30.029192
8.93	14.996202	30.029192
8.9302	14.993652	30.023073
8.9304	14.99429	30.024603
8.9306	14.99684	30.024603
8.9308	14.997478	30.024603
8.931	14.99429	30.021544
8.9312	14.994927	30.020014
8.9314	14.99684	30.020014
8.9316	14.99174	30.021544
8.9318	14.99429	30.018484
8.932	14.996202	30.023073
8.9322	14.99429	30.023073
8.9324	14.99684	30.029192
8.9326	14.996202	29.628426
8.9328	14.993652	29.555002
8.933	14.993015	28.911022
8.9332	14.997478	28.143139
8.9334	14.993652	27.66283
8.9336	14.995565	27.314072
8.9338	14.993015	27.222294
8.934	14.998116	26.943897
8.9342	14.995565	27.161108
8.9344	14.996202	27.58482
8.9346	14.99684	27.906044
8.9348	14.994927	28.000883
8.935	14.993652	28.559204
8.9352	14.999391	29.450987
8.9354	14.992377	30.023073
8.9356	14.99684	30.029192
8.9358	14.99684	30.016954
8.936	14.996202	30.021544
8.9362	14.99174	30.029192
8.9364	14.994927	30.015425
8.9366	14.995565	30.027662
8.9368	14.997478	30.029192
8.937	14.993652	30.023073
8.9372	14.993015	30.018484
8.9374	14.990465	30.021544
8.9376	14.993652	30.018484
8.9378	14.994927	30.024603
8.938	14.996202	30.026133
8.9382	14.992377	30.027662
8.9384	14.993015	30.020014
8.9386	14.992377	30.023073
8.9388	14.997478	30.021544
8.939	14.99429	30.032251
8.9392	14.996202	30.027662
8.9394	14.99684	30.015425
8.9396	14.996202	30.023073
8.9398	14.993652	30.023073
8.94	14.993652	30.015425
8.9402	14.992377	30.026133
8.9404	14.99174	30.020014
8.9406	14.993015	30.026133
8.9408	14.99684	30.023073
8.941	14.99174	30.027662
8.9412	14.997478	30.012365
8.9414	14.995565	30.026133
8.9416	14.998753	30.027662
8.9418	14.98919	30.023073
8.942	14.99684	30.020014
8.9422	14.994927	30.021544
8.9424	14.996202	30.021544
8.9426	14.99429	29.455576
8.9428	14.996202	29.342381
8.943	14.993652	28.49037
8.9432	14.997478	27.789791
8.9434	14.993015	27.447151
8.9436	14.995565	27.231472
8.9438	14.99429	27.162638
8.944	15.000028	27.084625
8.9442	14.992377	27.236061
8.9444	14.999391	27.58329
8.9446	14.991102	27.906044
8.9448	14.99684	27.997824
8.945	14.995565	28.776413
8.9452	14.99429	29.603951
8.9454	14.99429	30.021544
8.9456	14.999391	30.021544
8.9458	14.993015	30.024603
8.946	14.996202	30.015425
8.9462	14.99684	30.024603
8.9464	14.99429	30.018484
8.9466	14.994927	30.020014
8.9468	14.994927	30.018484
8.947	14.993015	30.026133
8.9472	14.996202	30.027662
8.9474	0.152802	30.030722
8.9476	0.152164	30.027662
8.9478	0.147064	30.026133
8.948	0.149614	30.024603
8.9482	0.154714	30.015425
8.9484	0.147064	30.020014
8.9486	0.150252	30.024603
8.9488	0.150252	30.020014
8.949	0.150889	30.026133
8.9492	0.154714	30.024603
8.9494	0.148976	30.026133
8.9496	0.147701	30.021544
8.9498	0.147701	30.021544
8.95	0.147701	30.021544
8.9502	0.150252	30.029192
8.9504	0.147701	30.027662
8.9506	0.152802	30.021544
8.9508	0.150252	30.023073
8.951	0.149614	30.027662
8.9512	0.148339	30.024603
8.9514	0.148339	30.021544
8.9516	0.149614	30.021544
8.9518	0.152164	30.026133
8.952	0.151527	30.016954
8.9522	0.149614	30.020014
8.9524	0.149614	30.029192
8.9526	0.147701	29.34544
8.9528	0.150889	29.194006
8.953	0.155989	28.286926
8.9532	0.151527	27.515985
8.9534	14.966875	27.233002
8.9536	14.977077	26.878124
8.9538	14.984089	26.735867
8.954	14.978989	26.459002
8.9542	14.982814	26.668562
8.9544	14.984727	27.090744
8.9546	14.979627	27.393614
8.9548	14.982814	27.512926
8.955	14.982814	28.222681
8.9552	14.979627	29.198595
8.9554	14.983452	29.968006
8.9556	14.982177	30.030722
8.9558	14.985364	30.023073
8.956	14.985364	30.023073
8.9562	14.982177	30.021544
8.9564	14.983452	30.021544
8.9566	14.986002	30.029192
8.9568	14.984089	30.010836
8.957	14.983452	30.023073
8.9572	14.984727	30.016954
8.9574	14.983452	30.024603
8.9576	14.978989	30.016954
8.9578	14.986002	30.024603
8.958	14.982814	30.023073
8.9582	14.986002	30.032251
8.9584	14.983452	30.027662
8.9586	14.985364	30.023073
8.9588	14.984727	30.023073
8.959	14.985364	30.021544
8.9592	14.982177	30.018484
8.9594	14.984089	30.024603
8.9596	14.980264	30.018484
8.9598	14.982814	30.021544
8.96	14.98664	30.027662
8.9602	14.978989	30.015425
8.9604	14.981539	30.021544
8.9606	14.98919	30.020014
8.9608	14.984727	30.026133
8.961	14.981539	30.021544
8.9612	14.980264	30.030722
8.9614	14.985364	30.035311
8.9616	14.985364	30.024603
8.9618	14.979627	30.016954
8.962	14.984727	30.021544
8.9622	14.983452	30.024603
8.9624	14.982814	29.499935
8.9626	14.984089	28.852896
8.9628	14.984089	28.559204
8.963	14.979627	27.589409
8.9632	14.983452	27.095333
8.9634	14.984727	26.662443
8.9636	14.986002	26.348866
8.9638	14.986002	26.143894
8.964	14.982814	26.137775
8.9642	14.984727	26.538542
8.9644	14.982177	27.017321
8.9646	14.984727	27.369139
8.9648	14.985364	27.514456
8.965	14.984089	28.221151
8.9652	14.983452	29.232246
8.9654	14.981539	30.024603
8.9656	14.983452	30.015425
8.9658	14.984727	30.026133
8.966	14.979627	30.020014
8.9662	14.987277	30.024603
8.9664	14.984089	30.023073
8.9666	14.984089	30.027662
8.9668	14.986002	30.023073
8.967	14.982177	30.020014
8.9672	14.983452	30.026133
8.9674	14.982814	30.021544
8.9676	14.981539	30.027662
8.9678	14.980264	30.015425
8.968	14.982177	30.018484
8.9682	14.981539	30.032251
8.9684	14.987277	30.018484
8.9686	14.982177	30.020014
8.9688	14.983452	30.021544
