Time (s)	Counter ()	?? 2 (mm)
2.3758	14.996202	30.068962
2.376	14.994927	30.075081
2.3762	14.997478	30.064373
2.3764	14.99429	30.064373
2.3766	14.99429	30.068962
2.3768	14.993652	30.075081
2.377	15.000028	30.059784
2.3772	14.993652	30.065903
2.3774	14.996202	30.068962
2.3776	14.994927	30.067432
2.3778	14.996202	30.065903
2.378	14.993652	30.072021
2.3782	14.99429	30.062843
2.3784	14.989827	30.064373
2.3786	14.99684	29.90988
2.3788	14.996202	28.87125
2.379	14.994927	27.736254
2.3792	14.993015	27.652124
2.3794	14.995565	26.582901
2.3796	14.99429	25.351538
2.3798	14.999391	24.248663
2.38	14.993652	24.016157
2.3802	14.995565	23.979446
2.3804	14.995565	23.733173
2.3806	14.995565	23.512905
2.3808	14.996202	23.437952
2.381	14.999391	23.496078
2.3812	14.996202	23.502197
2.3814	14.994927	23.638336
2.3816	14.99429	23.837189
2.3818	14.996202	24.084991
2.382	14.992377	24.926296
2.3822	14.99684	25.013487
2.3824	14.994927	26.102592
2.3826	14.992377	27.225353
2.3828	14.996202	28.439892
2.383	14.996202	29.47546
2.3832	14.996202	29.897642
2.3834	14.994927	30.067432
2.3836	14.995565	30.068962
2.3838	14.993652	30.064373
2.384	14.99684	30.062843
2.3842	14.994927	30.062843
2.3844	14.996202	30.072021
2.3846	14.99429	30.068962
2.3848	14.994927	30.070492
2.385	14.993652	30.062843
2.3852	14.99684	30.068962
2.3854	14.99684	30.065903
2.3856	14.99684	30.065903
2.3858	14.993015	30.059784
2.386	14.99429	30.067432
2.3862	14.99684	30.062843
2.3864	14.99429	30.070492
2.3866	14.99684	30.067432
2.3868	14.997478	30.070492
2.387	14.995565	30.072021
2.3872	14.993652	30.070492
2.3874	14.995565	30.068962
2.3876	14.995565	30.068962
2.3878	14.993015	30.065903
2.388	14.995565	30.067432
2.3882	14.995565	30.061314
2.3884	14.99429	30.061314
2.3886	14.99684	29.640661
2.3888	14.99429	28.577559
2.389	14.995565	27.32325
2.3892	14.994927	27.228413
2.3894	15.001303	26.111771
2.3896	14.993652	24.845224
2.3898	14.994927	24.022276
2.39	14.99174	23.763767
2.3902	14.99684	23.730114
2.3904	14.995565	23.543497
2.3906	14.993015	23.281929
2.3908	14.99174	23.245216
2.391	14.997478	23.240627
2.3912	14.99429	23.248276
2.3914	14.997478	23.434893
2.3916	14.994927	23.566442
2.3918	14.998116	23.857075
2.392	14.998753	24.358799
2.3922	14.997478	24.430691
2.3924	14.99429	25.516739
2.3926	14.995565	26.726688
2.3928	14.995565	27.938168
2.393	14.993652	29.155766
2.3932	14.993015	29.7768
2.3934	14.993652	30.070492
2.3936	14.99429	30.065903
2.3938	14.994927	30.062843
2.394	14.99684	30.064373
2.3942	14.99429	30.065903
2.3944	14.995565	30.072021
2.3946	14.994927	30.070492
2.3948	15.000028	30.070492
2.395	14.990465	30.067432
2.3952	14.999391	30.068962
2.3954	14.993015	30.064373
2.3956	14.993652	30.068962
2.3958	14.99429	30.067432
2.396	14.997478	30.073551
2.3962	14.989827	30.065903
2.3964	14.994927	30.068962
2.3966	14.993652	30.067432
2.3968	14.996202	30.067432
2.397	14.995565	30.062843
2.3972	14.997478	30.067432
2.3974	14.993652	30.075081
2.3976	15.000028	30.067432
2.3978	14.995565	30.062843
2.398	14.99684	30.068962
2.3982	14.993652	30.072021
2.3984	14.995565	30.067432
2.3986	14.99174	29.327085
2.3988	14.99429	28.158436
2.399	14.995565	26.838352
2.3992	14.995565	26.723629
2.3994	14.993652	25.441788
2.3996	14.99429	24.274668
2.3998	14.996202	23.766825
2.4	14.994927	23.482311
2.4002	14.998116	23.433363
2.4004	14.995565	23.216154
2.4006	14.99429	23.041775
2.4008	14.996202	22.960703
2.401	14.994927	22.959173
2.4012	14.993015	22.966822
2.4014	14.994927	23.182501
2.4016	14.99429	23.347702
2.4018	14.994927	23.574091
2.402	14.99429	23.991684
2.4022	14.99684	24.05287
2.4024	14.99429	24.754976
2.4026	14.998753	26.276974
2.4028	14.996202	27.505278
2.403	14.995565	28.693811
2.4032	14.994927	28.800886
2.4034	14.996202	29.966476
2.4036	14.99429	30.073551
2.4038	14.997478	30.072021
2.404	14.995565	30.065903
2.4042	14.994927	30.059784
2.4044	14.993015	30.068962
2.4046	14.994927	30.072021
2.4048	14.99429	30.068962
2.405	14.994927	30.070492
2.4052	14.99684	30.061314
2.4054	14.992377	30.068962
2.4056	14.992377	30.070492
2.4058	14.99684	30.067432
2.406	14.993652	30.072021
2.4062	14.987915	30.064373
2.4064	14.995565	30.072021
2.4066	14.992377	30.068962
2.4068	14.994927	30.072021
2.407	14.99429	30.064373
2.4072	14.993652	30.067432
2.4074	14.993015	30.073551
2.4076	14.997478	30.075081
2.4078	14.992377	30.068962
2.408	14.998116	30.072021
2.4082	14.997478	30.064373
2.4084	14.99429	30.067432
2.4086	14.995565	29.319437
2.4088	14.99429	28.080425
2.409	14.996202	26.844471
2.4092	14.995565	26.72057
2.4094	14.994927	25.350008
2.4096	14.99429	24.248663
2.4098	14.992377	23.733173
2.41	14.99429	23.485371
2.4102	14.99429	23.44713
2.4104	14.994927	23.184031
2.4106	14.993015	22.995884
2.4108	14.992377	22.934698
2.411	14.99429	22.902576
2.4112	14.99429	22.891869
2.4114	14.99429	23.084604
2.4116	14.993015	23.304873
2.4118	14.993015	23.569502
2.412	14.995565	23.933558
2.4122	14.993652	23.990154
2.4124	14.994927	24.765684
2.4126	14.998753	26.198961
2.4128	14.991102	27.303364
2.413	14.99684	28.719816
2.4132	14.993015	28.86972
2.4134	14.996202	29.856342
2.4136	14.993652	30.067432
2.4138	14.996202	30.064373
2.414	14.993652	30.059784
2.4142	14.996202	30.068962
2.4144	14.996202	30.072021
2.4146	14.99174	30.072021
2.4148	14.994927	30.064373
2.415	14.995565	30.073551
2.4152	14.99429	30.067432
2.4154	14.993652	30.067432
2.4156	15.000028	30.070492
2.4158	14.99429	30.072021
2.416	14.997478	30.059784
2.4162	14.998116	30.068962
2.4164	14.997478	30.068962
2.4166	14.993015	30.056726
2.4168	14.996202	30.068962
2.417	14.992377	30.068962
2.4172	14.998753	30.064373
2.4174	14.992377	30.070492
2.4176	14.999391	30.068962
2.4178	14.992377	30.070492
2.418	14.995565	30.068962
2.4182	14.99174	30.068962
2.4184	14.997478	30.064373
2.4186	14.994927	29.651369
2.4188	14.994927	28.300694
2.419	14.994927	27.003553
2.4192	14.998753	26.873535
2.4194	14.996202	25.77372
2.4196	14.996202	24.419985
2.4198	14.993015	23.82954
2.42	14.99684	23.587856
2.4202	14.993652	23.541967
2.4204	14.99684	23.283459
2.4206	14.996202	23.119785
2.4208	14.99684	22.936228
2.421	14.994927	23.012711
2.4212	14.993652	23.032597
2.4214	14.996202	23.18709
2.4216	14.993652	23.283459
2.4218	14.994927	23.636806
2.422	14.993652	23.933558
2.4222	14.995565	23.984035
2.4224	14.99429	24.839108
2.4226	14.995565	26.189783
2.4228	14.994927	27.298777
2.423	14.995565	28.707579
2.4232	14.99429	28.86972
2.4234	14.99684	29.853283
2.4236	14.993015	30.070492
2.4238	14.996202	30.072021
2.424	14.993652	30.068962
2.4242	14.998753	30.072021
2.4244	14.995565	30.067432
2.4246	14.996202	30.070492
2.4248	14.99174	30.068962
2.425	14.99684	30.064373
2.4252	14.99684	30.073551
2.4254	14.994927	30.072021
2.4256	14.996202	30.067432
2.4258	14.993652	30.067432
2.426	14.998116	30.076611
2.4262	14.99429	30.072021
2.4264	14.998753	30.072021
2.4266	14.99429	30.070492
2.4268	14.997478	30.068962
2.427	14.993015	30.067432
2.4272	14.998116	30.068962
2.4274	14.990465	30.075081
2.4276	14.99684	30.070492
2.4278	14.99174	30.068962
2.428	14.996202	30.070492
2.4282	14.993015	30.070492
2.4284	14.994927	30.064373
2.4286	14.992377	29.643721
2.4288	14.994927	28.436832
2.429	14.99429	27.159578
2.4292	14.993652	27.012732
2.4294	14.99429	25.948099
2.4296	14.992377	24.598953
2.4298	14.993015	23.928968
2.43	14.99429	23.639866
2.4302	14.993652	23.58021
2.4304	14.994927	23.346172
2.4306	14.993015	23.246746
2.4308	14.994927	23.05401
2.431	14.997478	23.049421
2.4312	14.995565	23.046362
2.4314	14.994927	23.243687
2.4316	14.99684	23.375237
2.4318	14.996202	23.701052
2.432	14.99429	23.988625
2.4322	14.99684	24.057459
2.4324	14.99429	25.100676
2.4326	14.99429	26.28768
2.4328	14.994927	27.58482
2.433	14.994927	28.889606
2.4332	14.993015	29.013508
2.4334	14.994927	29.955769
2.4336	14.993652	30.070492
2.4338	14.996202	30.070492
2.434	14.993015	30.061314
2.4342	14.992377	30.065903
2.4344	14.993015	30.072021
2.4346	14.993652	30.070492
2.4348	14.993015	30.068962
2.435	14.996202	30.076611
2.4352	14.994927	30.068962
2.4354	14.996202	30.072021
2.4356	14.990465	30.073551
2.4358	14.996202	30.067432
2.436	14.991102	30.065903
2.4362	14.993015	30.065903
2.4364	14.991102	30.065903
2.4366	14.995565	30.068962
2.4368	14.993015	30.058256
2.437	14.99684	30.067432
2.4372	14.993015	30.064373
2.4374	14.99684	30.062843
2.4376	14.993015	30.075081
2.4378	14.994927	30.070492
2.438	14.997478	30.070492
2.4382	14.994927	30.070492
2.4384	14.992377	30.072021
2.4386	14.994927	29.810453
2.4388	14.99429	28.585207
2.439	14.99429	27.393614
2.4392	14.993652	27.229942
2.4394	14.993015	26.107182
2.4396	14.99684	24.761095
2.4398	14.994927	23.96109
2.44	14.994927	23.701052
2.4402	14.994927	23.630688
2.4404	14.993015	23.382885
2.4406	14.99429	23.213095
2.4408	14.996202	23.000473
2.441	14.993652	23.044832
2.4412	14.99429	23.061659
2.4414	14.993652	23.179441
2.4416	15.000028	23.375237
2.4418	14.991102	23.595505
2.442	14.99429	23.939676
2.4422	14.993652	24.020746
2.4424	14.996202	24.761095
2.4426	14.998116	26.107182
2.4428	14.993652	27.298777
2.443	14.992377	28.61886
2.4432	14.994927	28.796299
2.4434	14.996202	29.744678
2.4436	14.993015	30.058256
2.4438	14.991102	30.07814
2.444	14.997478	30.059784
2.4442	14.993015	30.064373
2.4444	14.99684	30.064373
2.4446	14.99174	30.062843
2.4448	14.997478	30.07814
2.445	14.993015	30.068962
2.4452	14.994927	30.064373
2.4454	14.992377	30.064373
2.4456	14.996202	30.064373
2.4458	14.99684	30.067432
2.446	14.994927	30.068962
2.4462	14.99429	30.072021
2.4464	14.998753	30.072021
2.4466	14.991102	30.072021
2.4468	14.996202	30.064373
2.447	14.994927	30.065903
2.4472	14.994927	30.070492
2.4474	14.995565	30.072021
2.4476	14.993015	30.068962
2.4478	14.996202	30.072021
2.448	14.994927	30.067432
2.4482	14.994927	30.065903
2.4484	14.996202	30.067432
2.4486	14.99684	29.912939
2.4488	14.99174	28.87278
2.449	14.99684	27.629179
2.4492	14.996202	27.445621
2.4494	14.996202	26.443705
2.4496	14.993652	25.016546
2.4498	14.996202	24.086521
2.45	14.993015	23.805067
2.4502	14.992377	23.725525
2.4504	14.993652	23.473133
2.4506	15.000666	23.306402
2.4508	14.99684	23.115196
2.451	15.000666	23.168734
2.4512	14.995565	23.190149
2.4514	14.998753	23.312521
2.4516	14.994927	23.470074
2.4518	14.995565	23.730114
2.452	14.99429	24.005449
2.4522	14.995565	24.086521
2.4524	14.993652	25.021135
2.4526	14.997478	26.276974
2.4528	14.996202	27.306423
2.453	14.99429	28.603563
2.4532	14.993652	28.802416
2.4534	14.996202	29.850224
2.4536	14.994927	30.072021
2.4538	14.995565	30.072021
2.454	14.995565	30.070492
2.4542	14.998116	30.072021
2.4544	14.99429	30.075081
2.4546	14.997478	30.065903
2.4548	14.994927	30.068962
2.455	14.99684	30.073551
2.4552	14.996202	30.062843
2.4554	14.992377	30.073551
2.4556	14.99684	30.072021
2.4558	14.993652	30.065903
2.456	14.995565	30.068962
2.4562	14.995565	30.073551
2.4564	14.998116	30.059784
2.4566	14.99174	30.062843
2.4568	14.994927	30.061314
2.457	14.99429	30.064373
2.4572	14.998753	30.064373
2.4574	14.99429	30.070492
2.4576	14.994927	30.073551
2.4578	14.997478	30.073551
2.458	14.994927	30.068962
2.4582	14.994927	30.07967
2.4584	14.99429	30.070492
2.4586	14.994927	30.070492
2.4588	14.996202	28.86972
2.459	14.99429	27.772966
2.4592	14.996202	27.58329
2.4594	14.993015	26.436056
2.4596	14.998116	25.106794
2.4598	14.997478	24.185947
2.46	14.993015	23.869312
2.4602	14.99429	23.762238
2.4604	14.993652	23.505257
2.4606	14.992377	23.375237
2.4608	14.995565	23.182501
2.461	14.995565	23.22686
2.4612	14.996202	23.254395
2.4614	14.998116	23.35535
2.4616	14.996202	23.567972
2.4618	14.99684	23.771414
2.462	14.993652	24.078873
2.4622	14.997478	24.178301
2.4624	14.997478	25.181747
2.4626	14.993652	26.367222
2.4628	14.99429	27.586349
2.463	14.998116	28.666279
2.4632	14.99429	28.875839
2.4634	14.996202	29.968006
2.4636	14.997478	30.075081
2.4638	14.994927	30.064373
2.464	14.993015	30.072021
2.4642	14.997478	30.068962
2.4644	14.992377	30.067432
2.4646	14.996202	30.067432
2.4648	14.99429	30.061314
2.465	14.994927	30.062843
2.4652	14.995565	30.067432
2.4654	14.993015	30.065903
2.4656	14.99174	30.073551
2.4658	14.998116	30.072021
2.466	14.995565	30.073551
2.4662	14.99429	30.072021
2.4664	14.99429	30.065903
2.4666	14.99684	30.067432
2.4668	14.99429	30.070492
2.467	14.99684	30.065903
2.4672	14.99429	30.068962
2.4674	14.99684	30.073551
2.4676	14.99684	30.061314
2.4678	14.993015	30.065903
2.468	14.99429	30.065903
2.4682	14.997478	30.062843
2.4684	14.995565	30.073551
2.4686	14.99429	30.055197
2.4688	14.99429	29.005859
2.469	14.998116	27.991705
2.4692	14.993015	27.800499
2.4694	14.993015	26.654795
2.4696	14.99684	25.447905
2.4698	14.994927	24.279257
2.47	14.996202	23.968739
2.4702	14.994927	23.855545
2.4704	14.997478	23.662809
2.4706	14.994927	23.442541
2.4708	14.997478	23.31558
2.471	14.99429	23.330877
2.4712	14.995565	23.340055
2.4714	14.99429	23.476192
2.4716	15.000028	23.636806
2.4718	14.99429	23.898375
2.472	14.99684	24.124762
2.4722	14.991102	24.218071
2.4724	14.998753	25.524387
2.4726	14.992377	26.58596
2.4728	14.993015	27.798969
2.473	14.994927	28.921728
2.4732	14.99684	30.026133
2.4734	14.994927	30.062843
2.4736	14.996202	30.067432
2.4738	14.996202	30.064373
2.474	14.996202	30.064373
2.4742	14.993652	30.073551
2.4744	14.992377	30.064373
2.4746	14.99684	30.070492
2.4748	14.993015	30.072021
2.475	14.994927	30.064373
2.4752	14.998753	30.070492
2.4754	14.998753	30.076611
2.4756	14.995565	30.068962
2.4758	14.994927	30.062843
2.476	14.993652	30.070492
2.4762	14.995565	30.068962
2.4764	14.993652	30.072021
2.4766	14.997478	30.064373
2.4768	14.99429	30.067432
2.477	14.993652	30.067432
2.4772	14.993015	30.064373
2.4774	14.99429	30.065903
2.4776	14.993015	30.068962
2.4778	14.996202	30.065903
2.478	14.994927	30.075081
2.4782	14.998116	30.064373
2.4784	14.99684	30.064373
2.4786	14.998753	30.070492
2.4788	14.99429	29.270489
2.479	14.996202	28.178322
2.4792	14.99429	27.936638
2.4794	14.996202	26.798582
2.4796	14.993652	25.778309
2.4798	14.998753	24.592834
2.48	14.991102	24.150766
2.4802	14.998116	23.982506
2.4804	14.995565	23.769884
2.4806	14.993015	23.575621
2.4808	14.991102	23.44866
2.481	14.99429	23.444071
2.4812	14.997478	23.437952
2.4814	14.997478	23.572561
2.4816	14.994927	23.768354
2.4818	14.996202	23.954971
2.482	14.992377	24.372564
2.4822	14.997478	24.511763
2.4824	14.994927	25.689589
2.4826	14.996202	26.803171
2.4828	14.998116	28.010061
2.483	14.994927	29.007389
2.4832	14.995565	29.249073
2.4834	14.99429	30.067432
2.4836	14.99684	30.068962
2.4838	14.997478	30.067432
2.484	14.99429	30.067432
2.4842	14.99684	30.067432
2.4844	14.993015	30.067432
2.4846	14.992377	30.065903
2.4848	14.993015	30.076611
2.485	14.997478	30.067432
2.4852	14.993015	30.064373
2.4854	14.996202	30.065903
2.4856	14.995565	30.068962
2.4858	14.993015	30.072021
2.486	14.994927	30.072021
2.4862	14.996202	30.064373
2.4864	14.993015	30.073551
2.4866	14.993015	30.068962
2.4868	14.998753	30.064373
2.487	14.992377	30.065903
2.4872	14.998116	30.068962
2.4874	14.993652	30.065903
2.4876	14.993652	30.064373
2.4878	14.99429	30.064373
2.488	14.994927	30.068962
2.4882	14.99174	30.075081
2.4884	14.994927	30.065903
2.4886	14.993652	30.068962
2.4888	14.997478	29.122112
2.489	14.991102	28.166084
2.4892	14.996202	27.945816
2.4894	14.993652	26.723629
2.4896	14.995565	25.441788
2.4898	14.995565	24.242546
2.49	14.997478	23.96109
2.4902	14.995565	23.824951
2.4904	14.993652	23.569502
2.4906	14.99429	23.407358
2.4908	14.994927	23.216154
2.491	14.994927	23.184031
2.4912	15.000666	23.180971
2.4914	14.99429	23.314051
2.4916	14.99429	23.514435
2.4918	14.995565	23.670458
2.492	14.993652	23.902964
2.4922	14.995565	24.025335
2.4924	14.992377	24.762625
2.4926	14.993652	26.026112
2.4928	14.995565	27.300306
2.493	14.992377	28.215033
2.4932	14.994927	28.439892
2.4934	14.997478	29.694201
2.4936	14.995565	30.067432
2.4938	14.994927	30.070492
2.494	14.99429	30.070492
2.4942	14.994927	30.068962
2.4944	14.994927	30.067432
2.4946	14.995565	30.065903
2.4948	14.993015	30.072021
2.495	14.994927	30.065903
2.4952	14.993652	30.068962
2.4954	14.995565	30.072021
2.4956	14.994927	30.064373
2.4958	14.990465	30.062843
2.496	14.993015	30.070492
2.4962	14.994927	30.068962
2.4964	14.992377	30.067432
2.4966	14.99429	30.073551
2.4968	14.993652	30.068962
2.497	14.995565	30.070492
2.4972	14.993652	30.070492
2.4974	14.998753	30.068962
2.4976	14.989827	30.067432
2.4978	14.993652	30.067432
2.498	14.996202	30.070492
2.4982	14.997478	30.065903
2.4984	14.996202	30.065903
2.4986	15.000666	30.070492
2.4988	14.993652	29.171061
2.499	14.995565	28.143139
2.4992	14.99429	27.858625
2.4994	14.998116	26.584431
2.4996	14.99684	25.434139
2.4998	14.996202	24.248663
2.5	14.994927	23.951912
2.5002	14.994927	23.7913
2.5004	14.99684	23.548086
2.5006	14.99429	23.31558
2.5008	14.99429	23.153439
2.501	14.994927	23.132023
2.5012	14.99684	23.118256
2.5014	14.992377	23.216154
2.5016	14.99429	23.444071
2.5018	14.99429	23.567972
2.502	14.997478	23.824951
2.5022	14.994927	23.958031
2.5024	14.995565	24.591305
2.5026	14.993652	25.857851
2.5028	14.998116	27.012732
2.503	14.993652	28.013121
2.5032	14.99429	28.300694
2.5034	14.995565	29.541235
2.5036	14.994927	30.072021
2.5038	14.996202	30.075081
2.504	15.000028	30.065903
2.5042	14.99174	30.068962
2.5044	14.997478	30.067432
2.5046	14.993015	30.068962
2.5048	14.997478	30.073551
2.505	14.993015	30.068962
2.5052	14.996202	30.064373
2.5054	14.996202	30.076611
2.5056	14.995565	30.076611
2.5058	14.996202	30.067432
2.506	14.997478	30.073551
2.5062	14.997478	30.070492
2.5064	14.993652	30.065903
2.5066	14.995565	30.072021
2.5068	14.99174	30.067432
2.507	14.998116	30.065903
2.5072	14.99684	30.068962
2.5074	14.994927	30.070492
2.5076	14.994927	30.065903
2.5078	14.995565	30.073551
2.508	14.994927	30.064373
2.5082	14.995565	30.07814
2.5084	14.994927	30.067432
2.5086	14.994927	29.90835
2.5088	14.991102	28.875839
2.509	14.996202	27.814266
2.5092	14.996202	27.509867
2.5094	14.997478	26.276974
2.5096	14.99174	25.096087
2.5098	15.000666	24.081932
2.51	14.995565	23.846367
2.5102	14.997478	23.697992
2.5104	14.998116	23.474663
2.5106	14.995565	23.240627
2.5108	14.99174	23.115196
2.511	14.995565	23.115196
2.5112	14.994927	23.116726
2.5114	14.998116	23.214624
2.5116	14.99429	23.444071
2.5118	14.997478	23.603153
2.512	14.99429	23.88155
2.5122	14.99684	24.089581
2.5124	14.993015	25.016546
2.5126	14.993652	26.194372
2.5128	14.996202	27.370668
2.513	14.994927	28.335875
2.5132	14.998116	28.66169
2.5134	14.995565	29.854813
2.5136	14.997478	30.068962
2.5138	14.994927	30.068962
2.514	14.993652	30.065903
2.5142	14.996202	30.061314
2.5144	14.99684	30.065903
2.5146	14.997478	30.065903
2.5148	14.995565	30.067432
2.515	14.993015	30.064373
2.5152	14.995565	30.065903
2.5154	14.995565	30.064373
2.5156	14.994927	30.076611
2.5158	14.993652	30.065903
2.516	14.995565	30.068962
2.5162	14.993652	30.068962
2.5164	14.994927	30.061314
2.5166	14.995565	30.065903
2.5168	14.998753	30.068962
2.517	14.993015	30.072021
2.5172	14.99684	30.070492
2.5174	14.995565	30.067432
2.5176	14.99429	30.068962
2.5178	14.993015	30.061314
2.518	14.996202	30.065903
2.5182	14.995565	30.072021
2.5184	14.998753	30.062843
2.5186	14.994927	30.070492
2.5188	14.997478	29.216951
2.519	14.99429	28.216562
2.5192	14.994927	27.860155
2.5194	14.99429	26.582901
2.5196	14.994927	25.447905
2.5198	14.99429	24.213482
2.52	14.995565	23.979446
2.5202	14.993652	23.794359
2.5204	14.99684	23.512905
2.5206	14.996202	23.320169
2.5208	14.998116	23.164146
2.521	14.99684	23.112137
2.5212	14.996202	23.089193
2.5214	14.997478	23.179441
2.5216	14.992377	23.35535
2.5218	14.996202	23.545027
2.522	14.993015	23.734703
2.5222	14.993652	23.892256
2.5224	14.996202	24.343502
2.5226	14.99684	25.775249
2.5228	14.993652	26.80776
2.523	14.998116	27.791321
2.5232	14.99429	28.147728
2.5234	14.994927	29.43569
2.5236	14.994927	30.068962
2.5238	14.998116	30.070492
2.524	14.99174	30.070492
2.5242	14.998753	30.064373
2.5244	14.99429	30.067432
2.5246	14.99684	30.068962
2.5248	14.995565	30.059784
2.525	14.99429	30.068962
2.5252	14.994927	30.068962
2.5254	14.994927	30.068962
2.5256	14.993015	30.062843
2.5258	14.998116	30.065903
2.526	14.993652	30.068962
2.5262	14.993015	30.064373
2.5264	14.997478	30.068962
2.5266	14.99429	30.070492
2.5268	14.997478	30.068962
